N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
4,75,1,89.9,0.6,6.78,2.150025204,0.778912413,117.5884019
4,75,1,89.9,0.8,6.78,2.058737087,0.741844773,118.221757
4,75,1,89.9,1,6.78,1.963192092,0.654700382,127.7408389
4,75,1,89.9,1.2,6.78,1.890464235,0.572609637,140.6434059
4,75,1.2,89.9,0.4,6.78,2.141947322,0.747717399,122.0340041
4,75,1.2,89.9,0.6,6.78,2.042319475,0.673308494,129.2168494
4,75,1.2,89.9,0.8,6.78,1.954471674,0.57716324,144.258124
4,75,1.2,89.9,1,6.78,1.876212104,0.554185511,144.223599
4,75,1.2,89.9,1.2,6.78,1.806815825,0.53276647,144.4729577
4,75,1.4,89.9,0.4,6.78,2.035365657,0.651312214,133.125969
4,75,1.4,89.9,0.6,6.78,1.944750305,0.587988998,140.8977996
4,75,1.4,89.9,0.8,6.78,1.859044094,0.539402543,146.8203527
4,75,1.4,89.9,1,6.78,1.786134543,0.496647471,153.2059047
4,75,1.4,89.9,1.2,6.78,1.719766251,0.474113951,154.5241095
4,75,1.6,89.9,0.4,6.78,1.932040447,0.588591685,139.833637
4,75,1.6,89.9,0.6,6.78,1.844704709,0.558133655,140.7985582
4,75,1.6,89.9,0.8,6.78,1.77171735,0.484676466,155.7227511
4,75,1.6,89.9,1,6.78,1.703243267,0.462834421,156.7691461
4,75,1.6,89.9,1.2,6.78,1.645800638,0.419576405,167.0997236
4,75,1.8,89.9,0.4,6.78,1.840363928,0.578235629,135.583995
4,75,1.8,89.9,0.6,6.78,1.757962487,0.514398261,145.5860202
4,75,1.8,89.9,0.8,6.78,1.688918465,0.426654489,168.6327516
4,75,1.8,89.9,1,6.78,1.621541216,0.430608128,160.4188248
4,75,1.8,89.9,1.2,6.78,1.572562123,0.378410183,177.0331342
4,80,0.8,5,0.4,6.78,3.328070473,1.44881653,97.85627592
4,80,0.8,5,0.6,6.78,3.126197087,1.271988834,104.6990202
4,80,0.8,5,0.8,6.78,2.964481509,1.112392539,113.5272821
4,80,0.8,5,1,6.78,2.830665961,1.014257192,118.8913036
4,80,0.8,5,1.2,6.78,2.711259104,0.950655522,121.4947217
4,80,1,5,0.4,6.78,3.152652045,1.305596634,102.86712
4,80,1,5,0.6,6.78,2.960963217,1.103872716,114.2677235
4,80,1,5,0.8,6.78,2.810739524,0.968607338,123.6181979
4,80,1,5,1,6.78,2.689688837,0.884200992,129.5867521
4,80,1,5,1.2,6.78,2.579060433,0.825119809,133.1539541
4,80,1.2,5,0.4,6.78,2.978793331,1.166640034,108.7709845
4,80,1.2,5,0.6,6.78,2.808518882,0.974511657,122.772153
4,80,1.2,5,0.8,6.78,2.672694241,0.883556366,128.8619147
4,80,1.2,5,1,6.78,2.557781702,0.795260462,137.0135904
4,80,1.2,5,1.2,6.78,2.454690585,0.738187019,141.6576116
4,80,1.4,5,0.4,6.78,2.82810506,1.05845361,113.8238504
4,80,1.4,5,0.6,6.78,2.666266182,0.90021631,126.1729302
4,80,1.4,5,0.8,6.78,2.540311883,0.782304438,138.3314113
4,80,1.4,5,1,6.78,2.432516686,0.730737096,141.8091439
4,80,1.4,5,1.2,6.78,2.34125697,0.677550899,147.2030199
4,80,1.6,5,0.4,6.78,2.68152986,0.97334782,117.3610912
4,80,1.6,5,0.6,6.78,2.535315239,0.810353101,133.2806894
4,80,1.6,5,0.8,6.78,2.420415375,0.704929938,146.2694102
4,80,1.6,5,1,6.78,2.322214301,0.669675908,147.7226813
4,80,1.6,5,1.2,6.78,2.233247715,0.618920754,153.7132887
4,80,1.8,5,0.4,6.78,2.545641736,0.871887023,124.3788769
4,80,1.8,5,0.6,6.78,2.412377615,0.743735444,138.1771954
4,80,1.8,5,0.8,6.78,2.306190638,0.658264214,149.2466258
4,80,1.8,5,1,6.78,2.214810104,0.612684629,153.99587
4,80,1.8,5,1.2,6.78,2.134002058,0.558649986,162.7288681
4,80,0.8,9.9,0.4,6.78,3.298470607,1.427707408,98.41991091
4,80,0.8,9.9,0.6,6.78,3.093099135,1.189864148,110.7403834
4,80,0.8,9.9,0.8,6.78,2.935437361,1.090465164,114.6754845
4,80,0.8,9.9,1,6.78,2.802922976,0.976305642,122.3023851
4,80,0.8,9.9,1.2,6.78,2.684666488,0.922333537,123.9972071
4,80,1,9.9,0.4,6.78,3.1188728,1.272920798,104.3772481
4,80,1,9.9,0.6,6.78,2.926899488,1.071883311,116.324143
4,80,1,9.9,0.8,6.78,2.785187531,0.95241064,124.5775443
4,80,1,9.9,1,6.78,2.662038279,0.85168922,133.1504714
4,80,1,9.9,1.2,6.78,2.555238241,0.795218441,136.8845768
4,80,1.2,9.9,0.4,6.78,2.949160916,1.133264413,110.8604866
4,80,1.2,9.9,0.6,6.78,2.777022086,0.918104492,128.8536674
4,80,1.2,9.9,0.8,6.78,2.642624947,0.848605386,132.659791
4,80,1.2,9.9,1,6.78,2.534292686,0.767654472,140.6373091
4,80,1.2,9.9,1.2,6.78,2.43203103,0.72550726,142.8028618
4,80,1.4,9.9,0.4,6.78,2.798338325,1.03667841,114.9914972
4,80,1.4,9.9,0.6,6.78,2.639863184,0.876734422,128.2693588
4,80,1.4,9.9,0.8,6.78,2.517689953,0.771334767,139.0493303
4,80,1.4,9.9,1,6.78,2.413060092,0.704311711,145.9529205
4,80,1.4,9.9,1.2,6.78,2.321591573,0.641424888,154.1876445
4,80,1.6,9.9,0.4,6.78,2.649656052,0.906237186,124.5538586
4,80,1.6,9.9,0.6,6.78,2.508916036,0.769338418,138.9243166
4,80,1.6,9.9,0.8,6.78,2.3962017,0.7021307,145.3834503
4,80,1.6,9.9,1,6.78,2.300388246,0.651426722,150.4336982
4,80,1.6,9.9,1.2,6.78,2.212214791,0.60185798,156.5823586
4,80,1.8,9.9,0.4,6.78,2.519767281,0.861737774,124.564665
4,80,1.8,9.9,0.6,6.78,2.389003869,0.712984406,142.7402273
4,80,1.8,9.9,0.8,6.78,2.28484309,0.648027219,150.2009552
4,80,1.8,9.9,1,6.78,2.192723318,0.602458558,155.048018
4,80,1.8,9.9,1.2,6.78,2.114091688,0.557051995,161.6730559
4,80,0.8,25,0.4,6.78,3.166349276,1.329957664,101.4216251
4,80,0.8,25,0.6,6.78,2.975497187,1.098944267,115.3435831
4,80,0.8,25,0.8,6.78,2.827846087,0.998721046,120.6205012
4,80,0.8,25,1,6.78,2.702561074,0.90461579,127.2684971
4,80,0.8,25,1.2,6.78,2.590728951,0.8573568,128.7270877
4,80,1,25,0.4,6.78,2.993820754,1.148201547,111.0752321
4,80,1,25,0.6,6.78,2.817757885,0.961898091,124.791261
4,80,1,25,0.8,6.78,2.68367434,0.861155227,132.7571541
4,80,1,25,1,6.78,2.569012496,0.807094195,135.5974602
4,80,1,25,1.2,6.78,2.46715563,0.742935882,141.4668796
4,80,1.2,25,0.4,6.78,2.832746092,1.012990082,119.1274974
4,80,1.2,25,0.6,6.78,2.676773463,0.868468899,131.3006602
4,80,1.2,25,0.8,6.78,2.552697428,0.772344355,140.798467
4,80,1.2,25,1,6.78,2.44457477,0.723102388,144.0167783
4,80,1.2,25,1.2,6.78,2.35213845,0.660487882,151.7076879
4,80,1.4,25,0.4,6.78,2.6853141,0.9283555,123.2225919
4,80,1.4,25,0.6,6.78,2.541367474,0.797442567,135.7618087
4,80,1.4,25,0.8,6.78,2.429856572,0.708865677,146.0246765
4,80,1.4,25,1,6.78,2.331441783,0.639120989,155.4000155
4,80,1.4,25,1.2,6.78,2.242594878,0.609950783,156.6266269
4,80,1.6,25,0.4,6.78,2.552882091,0.842644443,129.061277
4,80,1.6,25,0.6,6.78,2.420470106,0.72182908,142.8482457
4,80,1.6,25,0.8,6.78,2.313755268,0.642730673,153.3550057
4,80,1.6,25,1,6.78,2.224070355,0.594942393,159.2513665
4,80,1.6,25,1.2,6.78,2.139893176,0.562969591,161.9260489
4,80,1.8,25,0.4,6.78,2.424773955,0.792300667,130.3739427
4,80,1.8,25,0.6,6.78,2.304410537,0.669305101,146.6713467
4,80,1.8,25,0.8,6.78,2.205742996,0.599180735,156.8218707
4,80,1.8,25,1,6.78,2.122907831,0.553636681,163.3487611
4,80,1.8,25,1.2,6.78,2.048122435,0.502208096,173.7327793
4,80,0.8,29.9,0.4,6.78,3.121802824,1.253867827,106.062845
4,80,0.8,29.9,0.6,6.78,2.937609345,1.067127092,117.2701437
4,80,0.8,29.9,0.8,6.78,2.791143969,0.979163894,121.432912
4,80,0.8,29.9,1,6.78,2.668480965,0.899596773,126.3647034
4,80,0.8,29.9,1.2,6.78,2.56123374,0.827875359,131.793448
4,80,1,29.9,0.4,6.78,2.951505903,1.113935973,112.8737592
4,80,1,29.9,0.6,6.78,2.781046504,0.940890835,125.9153205
4,80,1,29.9,0.8,6.78,2.651090287,0.851084051,132.6971601
4,80,1,29.9,1,6.78,2.538251798,0.78289599,138.1147928
4,80,1,29.9,1.2,6.78,2.437491159,0.728220214,142.5902667
4,80,1.2,29.9,0.4,6.78,2.79230476,0.994439418,119.6173146
4,80,1.2,29.9,0.6,6.78,2.643833574,0.84590021,133.1449021
4,80,1.2,29.9,0.8,6.78,2.521624939,0.755216805,142.2389075
4,80,1.2,29.9,1,6.78,2.415513273,0.697201938,147.59118
4,80,1.2,29.9,1.2,6.78,2.322195925,0.664358036,148.9039534
4,80,1.4,29.9,0.4,6.78,2.651622112,0.895533715,126.1360577
4,80,1.4,29.9,0.6,6.78,2.511383943,0.752426012,142.1866671
4,80,1.4,29.9,0.8,6.78,2.399026396,0.673955737,151.6398039
4,80,1.4,29.9,1,6.78,2.304667824,0.628986734,156.0904796
4,80,1.4,29.9,1.2,6.78,2.216557007,0.598611873,157.7404738
4,80,1.6,29.9,0.4,6.78,2.514472498,0.806132557,132.877054
4,80,1.6,29.9,0.6,6.78,2.390372859,0.689815372,147.6190286
4,80,1.6,29.9,0.8,6.78,2.286385921,0.627491099,155.2213761
4,80,1.6,29.9,1,6.78,2.196965857,0.584588233,160.096855
4,80,1.6,29.9,1.2,6.78,2.117795006,0.542359304,166.3437114
4,80,1.8,29.9,0.4,6.78,2.395662571,0.750351908,136.0098053
4,80,1.8,29.9,0.6,6.78,2.275584156,0.658306011,147.2565573
4,80,1.8,29.9,0.8,6.78,2.183215182,0.574052952,162.0145991
4,80,1.8,29.9,1,6.78,2.098593964,0.53070502,168.4553414
4,80,1.8,29.9,1.2,6.78,2.025541418,0.491202851,175.6668492
4,80,0.8,45,0.4,6.78,2.984320632,1.179251514,107.8074072
4,80,0.8,45,0.6,6.78,2.818669589,1.001073013,119.94661
4,80,0.8,45,0.8,6.78,2.687891418,0.910463268,125.7647274
4,80,0.8,45,1,6.78,2.572341828,0.839919112,130.4670308
4,80,0.8,45,1.2,6.78,2.467675095,0.779917107,134.7873371
4,80,1,45,0.4,6.78,2.838926828,1.047554722,115.4481671
4,80,1,45,0.6,6.78,2.673902586,0.893998564,127.4143439
4,80,1,45,0.8,6.78,2.553092107,0.797284772,136.415141
4,80,1,45,1,6.78,2.44519182,0.752620145,138.4033678
4,80,1,45,1.2,6.78,2.350577245,0.693607476,144.3677953
4,80,1.2,45,0.4,6.78,2.691919234,0.921348393,124.4651323
4,80,1.2,45,0.6,6.78,2.540354996,0.807654588,133.9918267
4,80,1.2,45,0.8,6.78,2.42858849,0.705202157,146.7066711
4,80,1.2,45,1,6.78,2.328662982,0.654580065,151.5491228
4,80,1.2,45,1.2,6.78,2.240897901,0.617445005,154.6084943
4,80,1.4,45,0.4,6.78,2.547711913,0.812839339,133.5227186
4,80,1.4,45,0.6,6.78,2.418544966,0.722566948,142.588873
4,80,1.4,45,0.8,6.78,2.312146594,0.637076655,154.6084538
4,80,1.4,45,1,6.78,2.222332914,0.592562765,159.7659854
4,80,1.4,45,1.2,6.78,2.1386858,0.559256727,162.9090952
4,80,1.6,45,0.4,6.78,2.422861136,0.780709157,132.2052838
4,80,1.6,45,0.6,6.78,2.301865219,0.657688183,149.0971749
4,80,1.6,45,0.8,6.78,2.205363603,0.583761416,160.9364356
4,80,1.6,45,1,6.78,2.120629109,0.542446999,166.5393902
4,80,1.6,45,1.2,6.78,2.043959277,0.504345533,172.6448477
4,80,1.8,45,0.4,6.78,2.307743496,0.709834489,138.4968836
4,80,1.8,45,0.6,6.78,2.193115985,0.596639839,156.5881575
4,80,1.8,45,0.8,6.78,2.104973907,0.541619797,165.5624136
4,80,1.8,45,1,6.78,2.027122729,0.487312463,177.2074951
4,80,1.8,45,1.2,6.78,1.956747033,0.454952191,183.2223653
4,80,0.8,49.9,0.4,6.78,2.960156527,1.138964047,110.716978
4,80,0.8,49.9,0.6,6.78,2.791430769,0.99085677,120.0122401
4,80,0.8,49.9,0.8,6.78,2.65295874,0.898830757,125.7367217
4,80,0.8,49.9,1,6.78,2.539759899,0.824787245,131.1777833
4,80,0.8,49.9,1.2,6.78,2.440437771,0.773061176,134.4817763
4,80,1,49.9,0.4,6.78,2.798243824,1.0306214,115.6634014
4,80,1,49.9,0.6,6.78,2.645607228,0.877428233,128.4468109
4,80,1,49.9,0.8,6.78,2.520568422,0.783104872,137.1159974
4,80,1,49.9,1,6.78,2.415386935,0.728968224,141.1522084
4,80,1,49.9,1.2,6.78,2.323389969,0.664329366,148.9869474
4,80,1.2,49.9,0.4,6.78,2.652095738,0.914536586,123.5371779
4,80,1.2,49.9,0.6,6.78,2.510049124,0.78205616,136.7268607
4,80,1.2,49.9,0.8,6.78,2.39951525,0.696997306,146.6567232
4,80,1.2,49.9,1,6.78,2.30164179,0.647613567,151.4019115
4,80,1.2,49.9,1.2,6.78,2.21431267,0.607219054,155.3470879
4,80,1.4,49.9,0.4,6.78,2.522842213,0.83481131,128.7393544
4,80,1.4,49.9,0.6,6.78,2.388172134,0.709075197,143.4772005
4,80,1.4,49.9,0.8,6.78,2.283296992,0.648029065,150.0988904
4,80,1.4,49.9,1,6.78,2.194389552,0.594582883,157.2211204
4,80,1.4,49.9,1.2,6.78,2.11446065,0.549161869,164.0245275
4,80,1.6,49.9,0.4,6.78,2.393247701,0.758272593,134.45342
4,80,1.6,49.9,0.6,6.78,2.274148098,0.650254693,148.985777
4,80,1.6,49.9,0.8,6.78,2.179742305,0.583105718,159.2455903
4,80,1.6,49.9,1,6.78,2.094512382,0.544048609,164.004132
4,80,1.6,49.9,1.2,6.78,2.023256049,0.488844077,176.315321
4,80,1.8,49.9,0.4,6.78,2.279871054,0.720480898,134.8023229
4,80,1.8,49.9,0.6,6.78,2.170353417,0.602198248,153.5325751
4,80,1.8,49.9,0.8,6.78,2.080035449,0.544539591,162.7237101
4,80,1.8,49.9,1,6.78,2.001539688,0.458642928,185.9084231
4,80,1.8,49.9,1.2,6.78,1.933663688,0.452718933,181.9541002
4,80,0.8,65,0.4,6.78,2.844295246,1.117416541,108.4349146
4,80,0.8,65,0.6,6.78,2.683899702,0.957925085,119.3560116
4,80,0.8,65,0.8,6.78,2.556894248,0.848273467,128.4063335
4,80,0.8,65,1,6.78,2.445535064,0.803774054,129.6132717
4,80,0.8,65,1.2,6.78,2.348584732,0.757123303,132.1445274
4,80,1,65,0.4,6.78,2.691697501,0.982336886,116.7280852
4,80,1,65,0.6,6.78,2.548297932,0.831207721,130.6021106
4,80,1,65,0.8,6.78,2.429395945,0.761687247,135.8723793
4,80,1,65,1,6.78,2.327700516,0.708387337,139.9799635
4,80,1,65,1.2,6.78,2.239993279,0.642529052,148.5126708
4,80,1.2,65,0.4,6.78,2.552232652,0.891011235,122.0243892
4,80,1.2,65,0.6,6.78,2.416560682,0.764858734,134.5941043
4,80,1.2,65,0.8,6.78,2.31205672,0.676570475,145.5777507
4,80,1.2,65,1,6.78,2.217600904,0.62874572,150.2511865
4,80,1.2,65,1.2,6.78,2.135126256,0.588113178,154.6579368
4,80,1.4,65,0.4,6.78,2.417251974,0.802256148,128.3566671
4,80,1.4,65,0.6,6.78,2.298845291,0.68092799,143.8196145
4,80,1.4,65,0.8,6.78,2.202297888,0.613716411,152.868459
4,80,1.4,65,1,6.78,2.115915774,0.563311727,160.014429
4,80,1.4,65,1.2,6.78,2.038415622,0.530123073,163.8044119
4,80,1.6,65,0.4,6.78,2.306483505,0.729016341,134.7791311
4,80,1.6,65,0.6,6.78,2.192440425,0.630372511,148.163114
4,80,1.6,65,0.8,6.78,2.100033942,0.560689476,159.5561217
4,80,1.6,65,1,6.78,2.021812793,0.511364744,168.4301052
4,80,1.6,65,1.2,6.78,1.950191391,0.485749679,171.0307794
4,80,1.8,65,0.4,6.78,2.192676263,0.665967594,140.2590782
4,80,1.8,65,0.6,6.78,2.088565592,0.571716869,155.624036
4,80,1.8,65,0.8,6.78,2.006876564,0.515361076,165.8893898
4,80,1.8,65,1,6.78,1.932005864,0.476258417,172.8125739
4,80,1.8,65,1.2,6.78,1.865926659,0.442328179,179.7047367
4,80,0.8,69.9,0.4,6.78,2.80912857,1.115086278,107.3180338
4,80,0.8,69.9,0.6,6.78,2.67713536,0.973876458,117.1051582
4,80,0.8,69.9,0.8,6.78,2.524140708,0.839852338,128.0324887
4,80,0.8,69.9,1,6.78,2.416338954,0.791378901,130.0717401
4,80,0.8,69.9,1.2,6.78,2.325420084,0.727357456,136.1956028
4,80,1,69.9,0.4,6.78,2.656428049,0.971825179,116.4446319
4,80,1,69.9,0.6,6.78,2.516966878,0.839924969,127.6575692
4,80,1,69.9,0.8,6.78,2.398771687,0.755139402,135.3229152
4,80,1,69.9,1,6.78,2.298671927,0.696768695,140.5393446
4,80,1,69.9,1.2,6.78,2.209759126,0.647582763,145.3647875
4,80,1.2,69.9,0.4,6.78,2.51972234,0.857559414,125.1693595
4,80,1.2,69.9,0.6,6.78,2.393518338,0.758629665,134.4053328
4,80,1.2,69.9,0.8,6.78,2.280746413,0.669648998,145.090621
4,80,1.2,69.9,1,6.78,2.192237962,0.61457119,151.9585213
4,80,1.2,69.9,1.2,6.78,2.110317436,0.58070452,154.8111166
4,80,1.4,69.9,0.4,6.78,2.398802256,0.783152908,130.4840553
4,80,1.4,69.9,0.6,6.78,2.277683208,0.688428969,140.9430758
4,80,1.4,69.9,0.8,6.78,2.17494105,0.611877593,151.423229
4,80,1.4,69.9,1,6.78,2.092398071,0.558799995,159.5135131
4,80,1.4,69.9,1.2,6.78,2.016742374,0.518217567,165.7860007
4,80,1.6,69.9,0.4,6.78,2.275506909,0.705001964,137.4983206
4,80,1.6,69.9,0.6,6.78,2.168236126,0.61560705,150.0418996
4,80,1.6,69.9,0.8,6.78,2.076614087,0.550309366,160.7527657
4,80,1.6,69.9,1,6.78,1.998018358,0.507322742,167.7740179
4,80,1.6,69.9,1.2,6.78,1.926751269,0.478899508,171.39211
4,80,1.8,69.9,0.4,6.78,2.165719666,0.654315364,141.0018089
4,80,1.8,69.9,0.6,6.78,2.0689365,0.590963899,149.1405611
4,80,1.8,69.9,0.8,6.78,1.982068027,0.497976201,169.5584863
4,80,1.8,69.9,1,6.78,1.905092939,0.473434473,171.4217212
4,80,1.8,69.9,1.2,6.78,1.840629747,0.449757029,174.3404004
4,80,0.8,85,0.4,6.78,2.697983251,1.099279337,104.5540227
4,80,0.8,85,0.6,6.78,2.544030328,0.967349076,112.0336861
4,80,0.8,85,0.8,6.78,2.424891859,0.857109992,120.5217363
4,80,0.8,85,1,6.78,2.325657201,0.797364583,124.2505505
4,80,0.8,85,1.2,6.78,2.234463665,0.731976537,130.0426165
4,80,1,85,0.4,6.78,2.552841529,0.955335813,113.8354058
4,80,1,85,0.6,6.78,2.41301698,0.826385415,124.3905239
4,80,1,85,0.8,6.78,2.30740093,0.74945285,131.1560444
4,80,1,85,1,6.78,2.209329624,0.696753259,135.0800054
4,80,1,85,1.2,6.78,2.128888546,0.653898478,138.6922395
4,80,1.2,85,0.4,6.78,2.423693935,0.86764807,118.9991154
4,80,1.2,85,0.6,6.78,2.303159531,0.752364112,130.4083836
4,80,1.2,85,0.8,6.78,2.197163227,0.667941991,140.1306503
4,80,1.2,85,1,6.78,2.109700755,0.605571821,148.410546
4,80,1.2,85,1.2,6.78,2.031059466,0.580079087,149.1574647
4,80,1.4,85,0.4,6.78,2.300946355,0.754920684,129.8418609
4,80,1.4,85,0.6,6.78,2.187317776,0.683698461,136.2877564
4,80,1.4,85,0.8,6.78,2.098575445,0.614891794,145.3903066
4,80,1.4,85,1,6.78,2.016845497,0.558162631,153.9293498
4,80,1.4,85,1.2,6.78,1.945102986,0.513321236,161.4220772
4,80,1.6,85,0.4,6.78,2.187443017,0.702264939,132.6921786
4,80,1.6,85,0.6,6.78,2.088388985,0.622665312,142.8783031
4,80,1.6,85,0.8,6.78,1.998735635,0.548009561,155.3734402
4,80,1.6,85,1,6.78,1.922349546,0.523498996,156.4321695
4,80,1.6,85,1.2,6.78,1.855156168,0.475957888,166.043358
4,80,1.8,85,0.4,6.78,2.085375467,0.647286737,137.245184
4,80,1.8,85,0.6,6.78,1.989155156,0.568006702,149.1848638
4,80,1.8,85,0.8,6.78,1.908166392,0.516877393,157.2672409
4,80,1.8,85,1,6.78,1.839676083,0.471103797,166.3544107
4,80,1.8,85,1.2,6.78,1.777300565,0.437888515,172.9047352
4,80,0.8,89.9,0.4,6.78,2.668217782,1.108950869,102.4987409
4,80,0.8,89.9,0.6,6.78,2.518081515,0.902462606,118.8639427
4,80,0.8,89.9,0.8,6.78,2.390711974,0.912154275,111.6525178
4,80,0.8,89.9,1,6.78,2.289154806,0.813066629,119.9384933
4,80,0.8,89.9,1.2,6.78,2.203585399,0.688876962,136.2692255
4,80,1,89.9,0.4,6.78,2.520868584,1.046580445,102.609401
4,80,1,89.9,0.6,6.78,2.390341837,0.791430655,128.6638988
4,80,1,89.9,0.8,6.78,2.27902895,0.847341499,114.5779184
4,80,1,89.9,1,6.78,2.186650148,0.636938683,146.2484394
4,80,1,89.9,1.2,6.78,2.105122648,0.607149915,147.703582
4,80,1.2,89.9,0.4,6.78,2.388257732,0.861392165,118.1108616
4,80,1.2,89.9,0.6,6.78,2.27123558,0.739389844,130.8573932
4,80,1.2,89.9,0.8,6.78,2.16982049,0.642607447,143.8426297
4,80,1.2,89.9,1,6.78,2.088654153,0.566442487,157.0797767
4,80,1.2,89.9,1.2,6.78,2.008901526,0.518957723,164.9059143
4,80,1.4,89.9,0.4,6.78,2.270713927,0.744459533,129.936418
4,80,1.4,89.9,0.6,6.78,2.1621883,0.641362297,143.6149493
4,80,1.4,89.9,0.8,6.78,2.070253358,0.594745526,148.2865894
4,80,1.4,89.9,1,6.78,1.985689862,0.565346509,149.6257242
4,80,1.4,89.9,1.2,6.78,1.916552007,0.515467199,158.3905023
4,80,1.6,89.9,0.4,6.78,2.161360754,0.697982118,131.9144974
4,80,1.6,89.9,0.6,6.78,2.058328478,0.600970198,145.905381
4,80,1.6,89.9,0.8,6.78,1.972266579,0.523164303,160.5968691
4,80,1.6,89.9,1,6.78,1.899182251,0.506498901,159.7341216
4,80,1.6,89.9,1.2,6.78,1.830332228,0.459312684,169.758313
4,80,1.8,89.9,0.4,6.78,2.059502174,0.630774592,139.0905504
4,80,1.8,89.9,0.6,6.78,1.95721857,0.581975169,143.2664285
4,80,1.8,89.9,0.8,6.78,1.886850817,0.50261178,159.9243018
4,80,1.8,89.9,1,6.78,1.812946819,0.468880754,164.714647
4,80,1.8,89.9,1.2,6.78,1.753757481,0.442611883,168.7936208
4,82,0.8,5,0.4,6.78,3.488111414,1.584360802,93.78768613
4,82,0.8,5,0.6,6.78,3.258219968,1.318457746,105.2746356
4,82,0.8,5,0.8,6.78,3.089009448,1.149816997,114.4458568
4,82,0.8,5,1,6.78,2.946933006,1.063632651,118.028847
4,82,0.8,5,1.2,6.78,2.823678158,0.981597711,122.5437651
4,82,1,5,0.4,6.78,3.286454355,1.346954571,103.9403604
4,82,1,5,0.6,6.78,3.085746875,1.122948097,117.0604465
4,82,1,5,0.8,6.78,2.930959819,1.030608379,121.1506526
4,82,1,5,1,6.78,2.800092605,0.948392804,125.7748206
4,82,1,5,1.2,6.78,2.686374433,0.859864999,133.0901261
4,82,1.2,5,0.4,6.78,3.112297019,1.235075447,107.3487794
4,82,1.2,5,0.6,6.78,2.923949741,1.027882753,121.1813779
4,82,1.2,5,0.8,6.78,2.785960275,0.898578778,132.0773431
4,82,1.2,5,1,6.78,2.66599799,0.841237588,135.0052665
4,82,1.2,5,1.2,6.78,2.561044084,0.7668817,142.265057
4,82,1.4,5,0.4,6.78,2.955598718,1.124819508,111.9366207
4,82,1.4,5,0.6,6.78,2.783367722,0.946656117,125.2529327
4,82,1.4,5,0.8,6.78,2.651933569,0.824279012,137.055971
4,82,1.4,5,1,6.78,2.540935982,0.749704859,144.3819689
4,82,1.4,5,1.2,6.78,2.440171126,0.713783198,145.6342507
4,82,1.6,5,0.4,6.78,2.806870885,1.025888128,116.5552913
4,82,1.6,5,0.6,6.78,2.646545544,0.838754878,134.4169001
4,82,1.6,5,0.8,6.78,2.528027839,0.748110752,143.9545903
4,82,1.6,5,1,6.78,2.424263522,0.684407111,150.895009
4,82,1.6,5,1.2,6.78,2.332409562,0.63280819,157.0154125
4,82,1.8,5,0.4,6.78,2.6671486,0.923982968,122.9681982
4,82,1.8,5,0.6,6.78,2.522302492,0.782569855,137.3041351
4,82,1.8,5,0.8,6.78,2.409014715,0.703636882,145.8479803
4,82,1.8,5,1,6.78,2.313504409,0.64733177,152.2484821
4,82,1.8,5,1.2,6.78,2.228908303,0.583226276,162.8038544
4,82,0.8,25,0.4,6.78,3.298218664,1.347630819,104.2600846
4,82,0.8,25,0.6,6.78,3.096258038,1.180930745,111.6920546
4,82,0.8,25,0.8,6.78,2.942669786,1.051635865,119.2025932
4,82,0.8,25,1,6.78,2.810544442,0.956480843,125.1767706
4,82,0.8,25,1.2,6.78,2.695519005,0.892841965,128.6107781
4,82,1,25,0.4,6.78,3.120622266,1.228355656,108.2247609
4,82,1,25,0.6,6.78,2.935427574,1.021364755,122.4334436
4,82,1,25,0.8,6.78,2.794802759,0.924113617,128.8354432
4,82,1,25,1,6.78,2.673172178,0.85382271,133.373268
4,82,1,25,1.2,6.78,2.566263347,0.786052206,139.078306
4,82,1.2,25,0.4,6.78,2.952214835,1.064206591,118.1766232
4,82,1.2,25,0.6,6.78,2.787044213,0.920105741,129.0374227
4,82,1.2,25,0.8,6.78,2.658761602,0.824090009,137.4403687
4,82,1.2,25,1,6.78,2.54879435,0.746482493,145.4536859
4,82,1.2,25,1.2,6.78,2.449667377,0.7008953,148.8893154
4,82,1.4,25,0.4,6.78,2.808338195,1.007528287,118.7412786
4,82,1.4,25,0.6,6.78,2.653489031,0.829748047,136.2324666
4,82,1.4,25,0.8,6.78,2.528764342,0.731416094,147.283267
4,82,1.4,25,1,6.78,2.430663678,0.660146564,156.8534466
4,82,1.4,25,1.2,6.78,2.338426714,0.634995225,156.8782971
4,82,1.6,25,0.4,6.78,2.667613537,0.899779482,126.2979756
4,82,1.6,25,0.6,6.78,2.520971989,0.76364829,140.6320149
4,82,1.6,25,0.8,6.78,2.415770499,0.672218987,153.0926923
4,82,1.6,25,1,6.78,2.320303253,0.627364094,157.5558932
4,82,1.6,25,1.2,6.78,2.234242954,0.579810997,164.1547714
4,82,1.8,25,0.4,6.78,2.533905452,0.828239597,130.3298748
4,82,1.8,25,0.6,6.78,2.409040291,0.691451563,148.4198073
4,82,1.8,25,0.8,6.78,2.305838173,0.609689609,161.1126324
4,82,1.8,25,1,6.78,2.217226291,0.555372797,170.0728456
4,82,1.8,25,1.2,6.78,2.138265842,0.519798243,175.2412948
4,82,0.8,45,0.4,6.78,3.124540779,1.264054303,105.3004017
4,82,0.8,45,0.6,6.78,2.935168966,1.067621619,117.1184483
4,82,0.8,45,0.8,6.78,2.794375818,0.940330518,126.5942107
